#LineNum,StopNum,SST,StationName,SourceURL,Lat,Lon
9,23,APA,San Cipriano,https://en.wikipedia.org/wiki/San_Cipriano_(Madrid_Metro),40.4038141,-3.6023979
9,24,PDA,Puerta de Arganda,https://en.wikipedia.org/wiki/Puerta_de_Arganda_(Madrid_Metro),40.4013157,-3.5959768
9,25,RUR,Rivas Urbanizaciones,https://en.wikipedia.org/wiki/Rivas_Urbanizaciones_(Madrid_Metro),40.3667715,-3.5472758
9,26,RFR,Rivas Futura,https://en.wikipedia.org/wiki/Rivas_Futura_(Madrid_Metro),40.3416956,-3.525004
9,27,RVR,Rivas Vaciamadrid,https://en.wikipedia.org/wiki/Rivas_Vaciamadrid_(Madrid_Metro),40.3283709,-3.5205975
9,28,LPL,La Poveda,https://en.wikipedia.org/wiki/La_Poveda_(Madrid_Metro),40.3190157,-3.4774474
9,29,ADR,Arganda del Rey,https://en.wikipedia.org/wiki/Arganda_del_Rey_(Madrid_Metro),40.3036662,-3.447521
10,1,HIS,Hospital Infanta Sofía,https://en.wikipedia.org/wiki/Hospital_Infanta_Sof%C3%ADa_(Madrid_Metro),40.5597668,-3.6114579
10,2,RCR,Reyes Católicos,https://en.wikipedia.org/wiki/Reyes_Cat%C3%B3licos_(Madrid_Metro),40.5503789,-3.6233956
10,3,ATL,Baunatal,https://en.wikipedia.org/wiki/Baunatal_(Madrid_Metro),40.554395,-3.6350471
10,4,MDF,Manuel de Falla,https://en.wikipedia.org/wiki/Manuel_de_Falla_(Madrid_Metro),40.5504843,-3.6468756
10,5,MDL,Marqués de la Valdavia,https://en.wikipedia.org/wiki/Marqu%C3%A9s_de_la_Valdavia_(Madrid_Metro),40.5410236,-3.6373849
10,6,MAE,La Moraleja,https://en.wikipedia.org/wiki/La_Moraleja_(Madrid_Metro),40.5319526,-3.6355634
10,7,LAA,La Granja,https://en.wikipedia.org/wiki/La_Granja_(Madrid_Metro),40.5275987,-3.6585919
10,8,RDL,Ronda de la Comunicación,https://en.wikipedia.org/wiki/Ronda_de_la_Comunicaci%C3%B3n_(Madrid_Metro),40.5155389,-3.6627708
10,9,LTL,Las Tablas,https://en.wikipedia.org/wiki/Las_Tablas_(Madrid_Metro),40.5083299,-3.669439
10,10,TEM,Montecarmelo,https://en.wikipedia.org/wiki/Montecarmelo_(Madrid_Metro),40.5052554,-3.6957517
10,11,TOT,Tres Olivos,https://en.wikipedia.org/wiki/Tres_Olivos_(Madrid_Metro),40.5012042,-3.6952016
10,12,FFU,Fuencarral,https://en.wikipedia.org/wiki/Fuencarral_(Madrid_Metro),40.4946447,-3.6926354
10,13,BBE,Begoña,https://en.wikipedia.org/wiki/Bego%C3%B1a_(Madrid_Metro),40.4804137,-3.6858447
10,14,CCH,Chamartín,https://en.wikipedia.org/wiki/Madrid_Chamart%C3%ADn_railway_station,40.472101,-3.6826857
10,15,AIA,Plaza de Castilla,https://en.wikipedia.org/wiki/Plaza_de_Castilla_(Madrid_Metro),40.4668983,-3.6891989
10,16,CCU,Cuzco,https://en.wikipedia.org/wiki/Cuzco_(Madrid_Metro),40.4584259,-3.6898554
10,17,SAA,Santiago Bernabéu,https://en.wikipedia.org/wiki/Santiago_Bernab%C3%A9u_(Madrid_Metro),40.4521419,-3.6903855
10,18,NMN,Nuevos Ministerios,https://en.wikipedia.org/wiki/Nuevos_Ministerios_(Madrid_Metro),40.4466221,-3.6924595
10,19,GMG,Gregorio Marañón,https://en.wikipedia.org/wiki/Gregorio_Mara%C3%B1%C3%B3n_(Madrid_Metro),40.4382539,-3.6914888
10,20,AMN,Alonso Martínez,https://en.wikipedia.org/wiki/Alonso_Mart%C3%ADnez_(Madrid_Metro),40.4277226,-3.6959433
10,21,TTR,Tribunal,https://en.wikipedia.org/wiki/Tribunal_(Madrid_Metro),40.426187,-3.7011027
10,22,PDE,Plaza de España,https://en.wikipedia.org/wiki/Plaza_de_Espa%C3%B1a-Noviciado_(Madrid_Metro),40.4248706,-3.7074324
10,23,PPP,Príncipe Pío,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_P%C3%ADo_(Madrid_Metro),40.4210681,-3.7203687
10,24,LAG,Lago,https://en.wikipedia.org/wiki/Lago_(Madrid_Metro),40.4164141,-3.7356311
10,25,ATÁ,Batán,https://en.wikipedia.org/wiki/Bat%C3%A1n_(Madrid_Metro),40.4078602,-3.7531099
10,26,CDC,Casa de Campo,https://en.wikipedia.org/wiki/Casa_de_Campo_(Madrid_Metro),40.4032414,-3.7610123
10,27,CJC,Colonia Jardín,https://en.wikipedia.org/wiki/Colonia_Jard%C3%ADn_(Madrid_Metro),40.3969795,-3.7746114
10,28,AEA,Aviación Española,https://en.wikipedia.org/wiki/Aviaci%C3%B3n_Espa%C3%B1ola_(Madrid_Metro),40.3836374,-3.7839189
10,29,CVC,Cuatro Vientos,https://en.wikipedia.org/wiki/Cuatro_Vientos_(Madrid_Metro),40.3777027,-3.791519
10,30,JVJ,Joaquín Vilumbrales,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Vilumbrales_(Madrid_Metro),40.3498463,-3.8071962
10,31,DEL,Puerta del Sur,https://en.wikipedia.org/wiki/Puerta_del_Sur_(Madrid_Metro),40.3452443,-3.8121102
11,1,PEP,Plaza Elíptica,https://en.wikipedia.org/wiki/Plaza_El%C3%ADptica_(Madrid_Metro),40.3844911,-3.7183263
11,2,AAB,Abrantes,https://en.wikipedia.org/wiki/Abrantes_(Madrid_Metro),40.3808314,-3.7279058
11,3,PBP,Pan Bendito,https://en.wikipedia.org/wiki/Pan_Bendito_(Madrid_Metro),40.3758644,-3.7341656
11,4,FRI,San Francisco,https://en.wikipedia.org/wiki/San_Francisco_(Madrid_Metro),40.3735987,-3.7391002
11,5,CAC,Carabanchel Alto,https://en.wikipedia.org/wiki/Carabanchel_Alto_(Madrid_Metro),40.3719641,-3.751764
11,6,ESE,La Peseta,https://en.wikipedia.org/wiki/La_Peseta_(Madrid_Metro),40.3642223,-3.7569
11,7,LFL,La Fortuna,https://en.wikipedia.org/wiki/La_Fortuna_(Madrid_Metro),40.3579576,-3.7778277
12,1,DEL,Puerta del Sur,https://en.wikipedia.org/wiki/Puerta_del_Sur_(Madrid_Metro),40.3452443,-3.8121102
12,2,PLP,Parque Lisboa,https://en.wikipedia.org/wiki/Parque_Lisboa_(Madrid_Metro),40.3496848,-3.8211949
12,3,CON,Alcorcón Central,https://en.wikipedia.org/wiki/Alcorc%C3%B3n_Central_(Madrid_Metro),40.3500868,-3.8317739
12,4,POP,Parque Oeste,https://en.wikipedia.org/wiki/Parque_Oeste_(Madrid_Metro),40.3458961,-3.849337
12,5,URJ,Universidad Rey Juan Carlos,https://en.wikipedia.org/wiki/Universidad_Rey_Juan_Carlos_(Madrid_Metro),40.3351225,-3.8721822
12,6,MCM,Móstoles Central,https://en.wikipedia.org/wiki/M%C3%B3stoles_Central_(Madrid_Metro),40.3287197,-3.8633785
12,7,ILL,Pradillo,https://en.wikipedia.org/wiki/Pradillo_(Madrid_Metro),40.3216815,-3.8648885
12,8,HDM,Hospital de Móstoles,https://en.wikipedia.org/wiki/Hospital_de_M%C3%B3stoles_(Madrid_Metro),40.3165265,-3.874709
12,9,MMM,Manuela Malasaña,https://en.wikipedia.org/wiki/Manuela_Malasa%C3%B1a_(Madrid_Metro),40.3090301,-3.8640212
12,10,LLO,Loranca,https://en.wikipedia.org/wiki/Loranca_(Madrid_Metro),40.2968089,-3.8376865
12,11,HDF,Hospital de Fuenlabrada,https://en.wikipedia.org/wiki/Hospital_de_Fuenlabrada_(Madrid_Metro),40.2857533,-3.816422
12,12,PAU,Parque Europa,https://en.wikipedia.org/wiki/Parque_Europa_(Madrid_Metro),40.2851754,-3.8063216
12,13,FCF,Fuenlabrada Central,https://en.wikipedia.org/wiki/Fuenlabrada_Central_(Madrid_Metro),40.2826772,-3.7989045
12,14,QES,Parque de los Estados,https://en.wikipedia.org/wiki/Parque_de_los_Estados_(Madrid_Metro),40.2868401,-3.7869774
12,15,RYB,Arroyo Culebro,https://en.wikipedia.org/wiki/Arroyo_Culebro_(Madrid_Metro),40.2887434,-3.7568226
12,16,NAO,Conservatorio,https://en.wikipedia.org/wiki/Conservatorio_(Madrid_Metro),40.2932481,-3.7457669
12,17,ADM,Alonso de Mendoza,https://en.wikipedia.org/wiki/Alonso_de_Mendoza_(Madrid_Metro),40.3008112,-3.7366366
12,18,GCG,Getafe Central,https://en.wikipedia.org/wiki/Getafe_Central_(Madrid_Metro),40.3099271,-3.7340288
12,19,JDL,Juan de la Cierva,https://en.wikipedia.org/wiki/Juan_de_la_Cierva_(Madrid_Metro),40.311803,-3.7222451
12,20,CAR,El Casar,https://en.wikipedia.org/wiki/El_Casar_(Madrid_Metro),40.3184662,-3.7098354
12,21,STL,Los Espartales,https://en.wikipedia.org/wiki/Los_Espartales_(Madrid_Metro),40.3242248,-3.7181987
12,22,EBE,El Bercial,https://en.wikipedia.org/wiki/El_Bercial_(Madrid_Metro),40.3290724,-3.7296332
12,23,LAR,El Carrascal,https://en.wikipedia.org/wiki/El_Carrascal_(Madrid_Metro),40.3366362,-3.7401807
12,24,JBJ,Julián Besteiro,https://en.wikipedia.org/wiki/Juli%C3%A1n_Besteiro_(Madrid_Metro),40.3347449,-3.7526625
12,25,AEO,Casa del Reloj,https://en.wikipedia.org/wiki/Casa_del_Reloj_(Madrid_Metro),40.3266015,-3.759423
12,26,HSO,Hospital Severo Ochoa,https://en.wikipedia.org/wiki/Hospital_Severo_Ochoa_(Madrid_Metro),40.3217703,-3.767973
12,27,LCL,Leganés Central,https://en.wikipedia.org/wiki/Legan%C3%A9s_Central_(Madrid_Metro),40.3289809,-3.771539
12,28,SNS,San Nicasio,https://en.wikipedia.org/wiki/San_Nicasio_(Madrid_Metro),40.3361594,-3.7758707
13,1,PÓP,Ópera,https://en.wikipedia.org/wiki/%C3%93pera_(Madrid_Metro),40.4181665,-3.7094163
13,2,PPP,Príncipe Pío,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_P%C3%ADo_(Madrid_Metro),40.4210681,-3.7203687
14,1,PDC,Pinar de Chamartín,https://en.wikipedia.org/wiki/Pinar_de_Chamart%C3%ADn_(Madrid_Metro),40.4801375,-3.6667999
14,2,FDL,Fuente de la Mora,https://en.wikipedia.org/wiki/Fuente_de_la_Mora_(Madrid_Metro),40.4846851,-3.6631068
14,3,VDC,Virgen del Cortijo,https://en.wikipedia.org/wiki/Virgen_del_Cortijo_(Madrid_Metro),40.487342,-3.6609833
14,4,IOS,Antonio Saura,https://en.wikipedia.org/wiki/Antonio_Saura_(Madrid_Metro),40.4854564,-3.6535315
14,5,LDV,Álvarez de Villaamil,https://en.wikipedia.org/wiki/%C3%81lvarez_de_Villaamil_(Madrid_Metro),40.4890452,-3.6513597
14,6,BIB,Blasco Ibáñez,https://en.wikipedia.org/wiki/Blasco_Ib%C3%A1%C3%B1ez_(Madrid_Metro),40.4936776,-3.6558414
14,7,MTM,María Tudor,https://en.wikipedia.org/wiki/Mar%C3%ADa_Tudor_(Madrid_Metro),40.4971648,-3.6588846
14,8,LAE,Palas del Rey,https://en.wikipedia.org/wiki/Palas_del_Rey_(Madrid_Metro),40.5054357,-3.6650673
14,9,LTL,Las Tablas,https://en.wikipedia.org/wiki/Las_Tablas_(Madrid_Metro),40.5083299,-3.669439
15,1,CJC,Colonia Jardín,https://en.wikipedia.org/wiki/Colonia_Jard%C3%ADn_(Madrid_Metro),40.3969795,-3.7746114
15,2,OEL,Prado de la Vega,https://en.wikipedia.org/wiki/Prado_de_la_Vega_(Madrid_Metro),40.4022955,-3.7812125
15,3,OLS,Colonia de los Ángeles,https://en.wikipedia.org/wiki/Colonia_de_los_%C3%81ngeles_(Madrid_Metro),40.4072109,-3.7844041
15,4,PAD,Prado del Rey,https://en.wikipedia.org/wiki/Prado_del_Rey_(Madrid_Metro),40.4104693,-3.7874826
15,5,SSS,Somosaguas Sur,https://en.wikipedia.org/wiki/Somosaguas_Sur_(Madrid_Metro),40.4153629,-3.7925254
15,6,MOU,Somosaguas Centro,https://en.wikipedia.org/wiki/Somosaguas_Centro_(Madrid_Metro),40.4193653,-3.798737
15,7,POO,Pozuelo Oeste,https://en.wikipedia.org/wiki/Pozuelo_Oeste_(Madrid_Metro),40.4230733,-3.8044744
15,8,BBÉ,Bélgica,https://en.wikipedia.org/wiki/B%C3%A9lgica_(Madrid_Metro),40.4305834,-3.8075464
15,9,DCD,Dos Castillas,https://en.wikipedia.org/wiki/Dos_Castillas_(Madrid_Metro),40.4325346,-3.801616
15,10,CDS,Campus de Somosaguas,https://en.wikipedia.org/wiki/Campus_de_Somosaguas_(Madrid_Metro),40.4333803,-3.7952478
15,11,NAE,Avenida de Europa,https://en.wikipedia.org/wiki/Avenida_de_Europa_(Madrid_Metro),40.4393053,-3.7930537
15,12,BRN,Berna,https://en.wikipedia.org/wiki/Berna_(Madrid_Metro),40.4448676,-3.7911969
15,13,ÓNC,Estación de Aravaca,https://en.wikipedia.org/wiki/Estaci%C3%B3n_de_Aravaca_(Madrid_Metro),40.4483271,-3.7859073
16,1,CJC,Colonia Jardín,https://en.wikipedia.org/wiki/Colonia_Jard%C3%ADn_(Madrid_Metro),40.3969795,-3.7746114
16,2,IIE,Ciudad de la Imagen,https://en.wikipedia.org/wiki/Ciudad_de_la_Imagen_(Madrid_Metro),40.3970875,-3.7839922
16,3,JIJ,José Isbert,https://en.wikipedia.org/wiki/Jos%C3%A9_Isbert_(Madrid_Metro),40.3952543,-3.7899332
16,4,DDC,Ciudad del Cine,https://en.wikipedia.org/wiki/Ciudad_del_Cine_(Madrid_Metro),40.394549,-3.795569
16,5,COA,Cocheras,https://en.wikipedia.org/wiki/Cocheras_(Madrid_Metro),40.3968792,-3.8038565
16,6,REE,Retamares,https://en.wikipedia.org/wiki/Retamares_(Madrid_Metro),40.3987169,-3.8167461
16,7,TRP,Montepríncipe,https://en.wikipedia.org/wiki/Montepr%C3%ADncipe_(Madrid_Metro),40.3979232,-3.8358023
16,8,VNT,Ventorro del Cano,https://en.wikipedia.org/wiki/Ventorro_del_Cano_(Madrid_Metro),40.3942037,-3.8381129
16,9,SIN,Prado del Espino,https://en.wikipedia.org/wiki/Prado_del_Espino_(Madrid_Metro),40.3950165,-3.8477379
16,10,CNI,Cantabria,https://en.wikipedia.org/wiki/Cantabria_(Madrid_Metro),40.3952897,-3.8643908
16,11,FDB,Ferial del Boradilla,https://en.wikipedia.org/wiki/Ferial_del_Boradilla_(Madrid_Metro),40.4019606,-3.879383
16,12,BCB,Boadilla Centro,https://en.wikipedia.org/wiki/Boadilla_Centro_(Madrid_Metro),40.407161,-3.8800414
16,13,UOD,Nuevo Mundo,https://en.wikipedia.org/wiki/Nuevo_Mundo_(Madrid_Metro),40.4056417,-3.8857593
16,14,SXS,Siglo XXI,https://en.wikipedia.org/wiki/Siglo_XXI_(Madrid_Metro),40.4051294,-3.8926349
16,15,IDL,Infante Don Luís,https://en.wikipedia.org/wiki/Infante_Don_Lu%C3%ADs_(Madrid_Metro),40.4059483,-3.8974068
16,16,PDB,Puerta de Boadilla,https://en.wikipedia.org/wiki/Puerta_de_Boadilla_(Madrid_Metro),40.4077726,-3.9037832
